University Name,LOGO,University Detail 
Orebro University,http://www.shanghairanking.com/_uni/logo/a3ea72a42.png,http://www.shanghairanking.com/institution/orebro-university
Polytechnic University of Madrid,http://www.shanghairanking.com/_uni/logo/701fcabab.png,http://www.shanghairanking.com/institution/polytechnic-university-of-madrid
Polytechnic University of Turin,http://www.shanghairanking.com/_uni/logo-jpg/145b9cd4f00.jpg,http://www.shanghairanking.com/institution/polytechnic-university-of-turin
"Royal Holloway, University of London",http://www.shanghairanking.com/_uni/logo/ff64db158.png,http://www.shanghairanking.com/institution/royal-holloway-university-of-london
Saint Louis University,http://www.shanghairanking.com/_uni/logo/fd492810c.png,http://www.shanghairanking.com/institution/saint-louis-university
Sechenov University,http://www.shanghairanking.com/_uni/logo/3cb7971a0.png,http://www.shanghairanking.com/institution/sechenov-university
Semmelweis University,http://www.shanghairanking.com/_uni/logo/56aa90fd2.png,http://www.shanghairanking.com/institution/semmelweis-university
Shaanxi Normal University,http://www.shanghairanking.com/_uni/logo/22611416.png,http://www.shanghairanking.com/institution/shaanxi-normal-university
Shandong Normal University,http://www.shanghairanking.com/_uni/logo/91702072.png,http://www.shanghairanking.com/institution/shandong-normal-university
Shanxi University,http://www.shanghairanking.com/_uni/logo/45548865.png,http://www.shanghairanking.com/institution/shanxi-university
Sharif University of Technology,http://www.shanghairanking.com/_uni/logo/3a61a30e3.png,http://www.shanghairanking.com/institution/sharif-university-of-technology
State University of New York Health Science Center at Brooklyn,http://www.shanghairanking.com/_uni/logo/611e47699.png,http://www.shanghairanking.com/institution/state-university-of-new-york-health-science-center-at-brooklyn
Taipei Medical University,http://www.shanghairanking.com/_uni/logo/e9c23fec2.png,http://www.shanghairanking.com/institution/taipei-medical-university
"The Chinese University of Hong Kong, Shenzhen",http://www.shanghairanking.com/_uni/logo-jpg/7968359000.jpg,http://www.shanghairanking.com/institution/the-chinese-university-of-hong-kong-shenzhen
The Open University,http://www.shanghairanking.com/_uni/logo-jpg/ad501b36300.jpg,http://www.shanghairanking.com/institution/the-open-university
The University of Alabama - Tuscaloosa,http://www.shanghairanking.com/_uni/logo/20a397f37.png,http://www.shanghairanking.com/institution/the-university-of-alabama-tuscaloosa
The University of Texas at Arlington,http://www.shanghairanking.com/_uni/logo/7c2129da5.png,http://www.shanghairanking.com/institution/the-university-of-texas-at-arlington
Tilburg University,http://www.shanghairanking.com/_uni/logo/ae935574f.png,http://www.shanghairanking.com/institution/tilburg-university
Tokyo Medical and Dental University,http://www.shanghairanking.com/_uni/logo/f08405847.png,http://www.shanghairanking.com/institution/tokyo-medical-and-dental-university
Tokyo University of Science,http://www.shanghairanking.com/_uni/logo/16303ca23.png,http://www.shanghairanking.com/institution/tokyo-university-of-science
Ton Duc Thang University,http://www.shanghairanking.com/_uni/logo-jpg/f243907b000.jpg,http://www.shanghairanking.com/institution/ton-duc-thang-university
Tulane University,http://www.shanghairanking.com/_uni/logo/9a8c0789e.png,http://www.shanghairanking.com/institution/tulane-university
Universidad Pablo de Olavide,http://www.shanghairanking.com/_uni/logo/7a48db38e.png,http://www.shanghairanking.com/institution/universidad-pablo-de-olavide
Universitat Jaume I,http://www.shanghairanking.com/_uni/logo-jpg/641483fb200.jpg,http://www.shanghairanking.com/institution/universitat-jaume-i
University at Albany (State University of New York),http://www.shanghairanking.com/_uni/logo/3cc2bc883.png,http://www.shanghairanking.com/institution/university-at-albany-state-university-of-new-york
University of Alicante,http://www.shanghairanking.com/_uni/logo/ecb99c53b.png,http://www.shanghairanking.com/institution/university-of-alicante
University of Crete,http://www.shanghairanking.com/_uni/logo/e5b9561a5.png,http://www.shanghairanking.com/institution/university-of-crete
University of Delhi,http://www.shanghairanking.com/_uni/logo/72475efd1.png,http://www.shanghairanking.com/institution/university-of-delhi
University of Eastern Finland,http://www.shanghairanking.com/_uni/logo-jpg/161979ad200.jpg,http://www.shanghairanking.com/institution/university-of-eastern-finland
University of Extremadura,http://www.shanghairanking.com/_uni/logo/df0c6ceab.png,http://www.shanghairanking.com/institution/university-of-extremadura
University of Ferrara,http://www.shanghairanking.com/_uni/logo/bc02ceb50.png,http://www.shanghairanking.com/institution/university-of-ferrara
University of Graz,http://www.shanghairanking.com/_uni/logo/c9baa2289.png,http://www.shanghairanking.com/institution/university-of-graz
University of Greenwich,http://www.shanghairanking.com/_uni/logo-jpg/5ddeec0af00.jpg,http://www.shanghairanking.com/institution/university-of-greenwich
University of Halle-Wittenberg,http://www.shanghairanking.com/_uni/logo/5f7377c92.png,http://www.shanghairanking.com/institution/university-of-halle-wittenberg
University of Health Sciences Turkey,http://www.shanghairanking.com/_uni/logo/21086e34f.png,http://www.shanghairanking.com/institution/university-of-health-sciences-turkey
University of Iceland,http://www.shanghairanking.com/_uni/logo/9a47b4e40.png,http://www.shanghairanking.com/institution/university-of-iceland
University of Idaho,http://www.shanghairanking.com/_uni/logo/b4f702784.png,http://www.shanghairanking.com/institution/university-of-idaho
"University of Maryland, Baltimore County",http://www.shanghairanking.com/_uni/logo/3ff2a8af8.png,http://www.shanghairanking.com/institution/university-of-maryland-baltimore-county
University of Nantes,http://www.shanghairanking.com/_uni/logo/8fcd7fad6.png,http://www.shanghairanking.com/institution/university-of-nantes
University of Oldenburg,http://www.shanghairanking.com/_uni/logo/7e3ba3054.png,http://www.shanghairanking.com/institution/university-of-oldenburg
University of Rennes 1,http://www.shanghairanking.com/_uni/logo/8143e1d2c.png,http://www.shanghairanking.com/institution/university-of-rennes-1
University of Salerno,http://www.shanghairanking.com/_uni/logo-jpg/fc4e3f80000.jpg,http://www.shanghairanking.com/institution/university-of-salerno
University of Siena,http://www.shanghairanking.com/_uni/logo/96bc4b43f.png,http://www.shanghairanking.com/institution/university-of-siena
University of the Sunshine Coast,http://www.shanghairanking.com/_uni/logo/a6b0f3fd9.png,http://www.shanghairanking.com/institution/university-of-the-sunshine-coast
University of Trieste,http://www.shanghairanking.com/_uni/logo-jpg/bb3b959fc00.jpg,http://www.shanghairanking.com/institution/university-of-trieste
University of Versailles Saint-Quentin-en-Yvelines,http://www.shanghairanking.com/_uni/logo-jpg/5489e557600.jpg,http://www.shanghairanking.com/institution/university-of-versailles-saint-quentin-en-yvelines
University Rovira i Virgili,http://www.shanghairanking.com/_uni/logo/1557d4c88.png,http://www.shanghairanking.com/institution/university-rovira-i-virgili
Vellore Institute of Technology,http://www.shanghairanking.com/_uni/logo/c9bae2aa7.png,http://www.shanghairanking.com/institution/vellore-institute-of-technology
Waseda University,http://www.shanghairanking.com/_uni/logo/791423400.png,http://www.shanghairanking.com/institution/waseda-university
Westlake University,http://www.shanghairanking.com/images/default_logo.svg,http://www.shanghairanking.com/institution/westlake-university
Xi'an University of Technology,http://www.shanghairanking.com/_uni/logo/41922592.png,http://www.shanghairanking.com/institution/xian-university-of-technology
Addis Ababa University,http://www.shanghairanking.com/_uni/logo/740bbb5f7.png,http://www.shanghairanking.com/institution/addis-ababa-university
Ain Shams University,http://www.shanghairanking.com/_uni/logo/9dfa977c3.png,http://www.shanghairanking.com/institution/ain-shams-university
American University of Beirut,http://www.shanghairanking.com/_uni/logo/6e606e698.png,http://www.shanghairanking.com/institution/american-university-of-beirut
Army Medical University,http://www.shanghairanking.com/_uni/logo/45762099.png,http://www.shanghairanking.com/institution/army-medical-university
AUT University,http://www.shanghairanking.com/_uni/logo/04d925a97.png,http://www.shanghairanking.com/institution/aut-university
Bielefeld University,http://www.shanghairanking.com/_uni/logo/f6151fa61.png,http://www.shanghairanking.com/institution/bielefeld-university
Catholic University of Korea,http://www.shanghairanking.com/_uni/logo-jpg/7404420eb00.jpg,http://www.shanghairanking.com/institution/catholic-university-of-korea
Changsha University of Science and Technology,http://www.shanghairanking.com/_uni/logo/12224674.png,http://www.shanghairanking.com/institution/changsha-university-of-science-and-technology
Chiang Mai University,http://www.shanghairanking.com/_uni/logo/6639a709b.png,http://www.shanghairanking.com/institution/chiang-mai-university
China University of Mining and Technology - Beijing,http://www.shanghairanking.com/_uni/logo/61910568.png,http://www.shanghairanking.com/institution/china-university-of-mining-and-technology-beijing
Chongqing Medical University,http://www.shanghairanking.com/_uni/logo/81855043.png,http://www.shanghairanking.com/institution/chongqing-medical-university
Chung-Ang University,http://www.shanghairanking.com/_uni/logo/e39be4ca7.png,http://www.shanghairanking.com/institution/chung-ang-university
Chungnam National University,http://www.shanghairanking.com/_uni/logo-jpg/758b6125200.jpg,http://www.shanghairanking.com/institution/chungnam-national-university
Colorado School of Mines,http://www.shanghairanking.com/_uni/logo/71fc2b100.png,http://www.shanghairanking.com/institution/colorado-school-of-mines
Comenius University in Bratislava,http://www.shanghairanking.com/_uni/logo/8f1443b10.png,http://www.shanghairanking.com/institution/comenius-university-in-bratislava
Dalian Maritime University,http://www.shanghairanking.com/_uni/logo/30113036.png,http://www.shanghairanking.com/institution/dalian-maritime-university
Donghua University,http://www.shanghairanking.com/_uni/logo/41255312.png,http://www.shanghairanking.com/institution/donghua-university
Federal University of Santa Catarina,http://www.shanghairanking.com/_uni/logo/e73711102.png,http://www.shanghairanking.com/institution/federal-university-of-santa-catarina
Fluminense Federal University,http://www.shanghairanking.com/_uni/logo/d8d78476a.png,http://www.shanghairanking.com/institution/fluminense-federal-university
Fujian Agriculture and Forestry University,http://www.shanghairanking.com/_uni/logo/45877801.png,http://www.shanghairanking.com/institution/fujian-agriculture-and-forestry-university
Fujian Medical University,http://www.shanghairanking.com/_uni/logo/25946848.png,http://www.shanghairanking.com/institution/fujian-medical-university
Fujian Normal University,http://www.shanghairanking.com/_uni/logo/63841113.png,http://www.shanghairanking.com/institution/fujian-normal-university
Harbin Medical University,http://www.shanghairanking.com/_uni/logo/97930562.png,http://www.shanghairanking.com/institution/harbin-medical-university
Indian Institute of Technology Delhi,http://www.shanghairanking.com/_uni/logo/272613933.png,http://www.shanghairanking.com/institution/indian-institute-of-technology-delhi
Indian Institute of Technology Madras,http://www.shanghairanking.com/_uni/logo/ad4262bf7.png,http://www.shanghairanking.com/institution/indian-institute-of-technology-madras
Indian Institute of Technology Roorkee,http://www.shanghairanking.com/_uni/logo/bb56e9da4.png,http://www.shanghairanking.com/institution/indian-institute-of-technology-roorkee
INSA Toulouse,http://www.shanghairanking.com/_uni/logo-jpg/e7dbbfd8200.jpg,http://www.shanghairanking.com/institution/insa-toulouse
Jawaharlal Nehru University,http://www.shanghairanking.com/_uni/logo/b5167187f.png,http://www.shanghairanking.com/institution/jawaharlal-nehru-university
Jeonbuk National University,http://www.shanghairanking.com/_uni/logo-jpg/3e994399800.jpg,http://www.shanghairanking.com/institution/chonbuk-national-university
Kanazawa University,http://www.shanghairanking.com/_uni/logo/294f7949c.png,http://www.shanghairanking.com/institution/kanazawa-university
Kaohsiung Medical University,http://www.shanghairanking.com/_uni/logo/1b3220847.png,http://www.shanghairanking.com/institution/kaohsiung-medical-university
Keele University,http://www.shanghairanking.com/_uni/logo/a602f8456.png,http://www.shanghairanking.com/institution/keele-university
Kindai University,http://www.shanghairanking.com/_uni/logo/c3bdcc583.png,http://www.shanghairanking.com/institution/kindai-university
Konkuk University,http://www.shanghairanking.com/_uni/logo-jpg/74a0498ae00.jpg,http://www.shanghairanking.com/institution/konkuk-university
Lincoln University,http://www.shanghairanking.com/_uni/logo/6dbf7ecbd.png,http://www.shanghairanking.com/institution/lincoln-university
Liverpool School of Tropical Medicine,http://www.shanghairanking.com/_uni/logo-jpg/1565e3ed300.jpg,http://www.shanghairanking.com/institution/liverpool-school-of-tropical-medicine
Loughborough University,http://www.shanghairanking.com/_uni/logo/214427e84.png,http://www.shanghairanking.com/institution/loughborough-university
Medical College of Wisconsin,http://www.shanghairanking.com/_uni/logo/572f5a817.png,http://www.shanghairanking.com/institution/medical-college-of-wisconsin
Memorial University of Newfoundland,http://www.shanghairanking.com/_uni/logo/80dcf66c1.png,http://www.shanghairanking.com/institution/memorial-university-of-newfoundland
New Jersey Institute of Technology,http://www.shanghairanking.com/_uni/logo/94bfc81cf.png,http://www.shanghairanking.com/institution/new-jersey-institute-of-technology
North China Electric Power University,http://www.shanghairanking.com/_uni/logo/13312897.png,http://www.shanghairanking.com/institution/north-china-electric-power-university
Northeast Agricultural University - China,http://www.shanghairanking.com/_uni/logo/52533406.png,http://www.shanghairanking.com/institution/northeast-agricultural-university-china
Novosibirsk State University,http://www.shanghairanking.com/_uni/logo/87be4aa46.png,http://www.shanghairanking.com/institution/novosibirsk-state-university
Ohio University,http://www.shanghairanking.com/_uni/logo/c087039d3.png,http://www.shanghairanking.com/institution/ohio-university
Old Dominion University,http://www.shanghairanking.com/_uni/logo/a8a7ded5c.png,http://www.shanghairanking.com/institution/old-dominion-university
Palacký University Olomouc,http://www.shanghairanking.com/_uni/logo/056540e81.png,http://www.shanghairanking.com/institution/palack-university-olomouc
Polytechnic University of Catalonia,http://www.shanghairanking.com/_uni/logo/fe4e14473.png,http://www.shanghairanking.com/institution/polytechnic-university-of-catalonia
Qufu Normal University,http://www.shanghairanking.com/_uni/logo/69697043.png,http://www.shanghairanking.com/institution/qufu-normal-university
School for Advanced Studies in the Social Sciences,http://www.shanghairanking.com/_uni/logo/e6da3a7b5.png,http://www.shanghairanking.com/institution/school-for-advanced-studies-in-the-social-sciences
Shahid Beheshti University of Medical Sciences,http://www.shanghairanking.com/_uni/logo/aa64e79ce.png,http://www.shanghairanking.com/institution/shahid-beheshti-university-of-medical-sciences
Shandong Agricultural University,http://www.shanghairanking.com/_uni/logo/29659511.png,http://www.shanghairanking.com/institution/shandong-agricultural-university
Shanghai University of Finance and Economics,http://www.shanghairanking.com/_uni/logo/75328210.png,http://www.shanghairanking.com/institution/shanghai-university-of-finance-and-economics
Shinshu University,http://www.shanghairanking.com/_uni/logo/2f6bf8577.png,http://www.shanghairanking.com/institution/shinshu-university
Skolkovo Institute of Science and Technology,http://www.shanghairanking.com/_uni/logo/8f5597566.png,http://www.shanghairanking.com/institution/skolkovo-institute-of-science-and-technology
Southern Methodist University,http://www.shanghairanking.com/_uni/logo/f3ab12423.png,http://www.shanghairanking.com/institution/southern-methodist-university
Swarthmore College,http://www.shanghairanking.com/_uni/logo/13fc1949d.png,http://www.shanghairanking.com/institution/swarthmore-college
Syracuse University,http://www.shanghairanking.com/_uni/logo/b8c081d63.png,http://www.shanghairanking.com/institution/syracuse-university
Taiyuan University of Technology,http://www.shanghairanking.com/_uni/logo/32584796.png,http://www.shanghairanking.com/institution/taiyuan-university-of-technology
Technical University of Braunschweig,http://www.shanghairanking.com/_uni/logo/1ab78ffa1.png,http://www.shanghairanking.com/institution/technical-university-of-braunschweig
The University of Waikato,http://www.shanghairanking.com/_uni/logo/4ae06729a.png,http://www.shanghairanking.com/institution/the-university-of-waikato
Thomas Jefferson University,http://www.shanghairanking.com/_uni/logo/de4a76b2c.png,http://www.shanghairanking.com/institution/thomas-jefferson-university
Tomsk State University,http://www.shanghairanking.com/_uni/logo/3d460e666.png,http://www.shanghairanking.com/institution/tomsk-state-university
Universitat de Lleida,http://www.shanghairanking.com/_uni/logo/f0984fd8b.png,http://www.shanghairanking.com/institution/universitat-de-lleida
Universiti Teknologi Malaysia,http://www.shanghairanking.com/_uni/logo/c695a775e.png,http://www.shanghairanking.com/institution/universiti-teknologi-malaysia
University of Agriculture Faisalabad,http://www.shanghairanking.com/_uni/logo-jpg/85cde1d8500.jpg,http://www.shanghairanking.com/institution/university-of-agriculture-faisalabad-1
University of Arkansas for Medical Sciences,http://www.shanghairanking.com/_uni/logo-jpg/19353cf6900.jpg,http://www.shanghairanking.com/institution/university-of-arkansas-for-medical-sciences
University of Bayreuth,http://www.shanghairanking.com/_uni/logo/139a66e3f.png,http://www.shanghairanking.com/institution/university-of-bayreuth
University of Brasília,http://www.shanghairanking.com/_uni/logo/703c2d82e.png,http://www.shanghairanking.com/institution/university-of-braslia
University of Campania Luigi Vanvitelli,http://www.shanghairanking.com/_uni/logo/39bbce3ce.png,http://www.shanghairanking.com/institution/university-of-campania-luigi-vanvitelli
University of Castilla–La Mancha,http://www.shanghairanking.com/_uni/logo/85fc3fbb4.png,http://www.shanghairanking.com/institution/university-of-castilla-la-mancha
University of Engineering and Technology (UET),http://www.shanghairanking.com/_uni/logo/085136a14.png,http://www.shanghairanking.com/institution/university-of-engineering-and-technology-uet
University of Hull,http://www.shanghairanking.com/_uni/logo/e7149e8d9.png,http://www.shanghairanking.com/institution/university-of-hull
University of Jaen,http://www.shanghairanking.com/_uni/logo-jpg/12cefa8e300.jpg,http://www.shanghairanking.com/institution/university-of-jaen
University of Jordan,http://www.shanghairanking.com/_uni/logo/842e71475.png,http://www.shanghairanking.com/institution/university-of-jordan
University of Jyvaskyla,http://www.shanghairanking.com/_uni/logo/9494f2957.png,http://www.shanghairanking.com/institution/university-of-jyvaskyla
University of La Laguna,http://www.shanghairanking.com/_uni/logo/403bc1694.png,http://www.shanghairanking.com/institution/university-of-la-laguna
University of Limerick,http://www.shanghairanking.com/_uni/logo/f1ff21def.png,http://www.shanghairanking.com/institution/university-of-limerick
University of Louisville,http://www.shanghairanking.com/_uni/logo/3c3d64d72.png,http://www.shanghairanking.com/institution/university-of-louisville
University of Luebeck,http://www.shanghairanking.com/_uni/logo/3aa78e7be.png,http://www.shanghairanking.com/institution/university-of-luebeck
University of Luxembourg,http://www.shanghairanking.com/_uni/logo/7ed2f6188.png,http://www.shanghairanking.com/institution/university-of-luxembourg
University of Malaga,http://www.shanghairanking.com/_uni/logo/1957984f6.png,http://www.shanghairanking.com/institution/university-of-malaga
University of Murcia,http://www.shanghairanking.com/_uni/logo/944b999d0.png,http://www.shanghairanking.com/institution/university-of-murcia
University of Nebraska Medical Center,http://www.shanghairanking.com/_uni/logo/b7f66c7e9.png,http://www.shanghairanking.com/institution/university-of-nebraska-medical-center
University of Nevada-Las Vegas,http://www.shanghairanking.com/_uni/logo/e505d9c36.png,http://www.shanghairanking.com/institution/university-of-nevada-las-vegas-1
University of Oviedo,http://www.shanghairanking.com/_uni/logo/0468e16fc.png,http://www.shanghairanking.com/institution/university-of-oviedo
University of Quebec Montreal,http://www.shanghairanking.com/_uni/logo/a4dcd1f3f.png,http://www.shanghairanking.com/institution/university-of-quebec-montreal
University of Salzburg,http://www.shanghairanking.com/_uni/logo/e827e1fb0.png,http://www.shanghairanking.com/institution/university-of-salzburg
University of Shanghai for Science and Technology,http://www.shanghairanking.com/_uni/logo/13304999.png,http://www.shanghairanking.com/institution/university-of-shanghai-for-science-and-technology
University of Szeged,http://www.shanghairanking.com/_uni/logo-jpg/26a33547500.jpg,http://www.shanghairanking.com/institution/university-of-szeged
University of Tennessee Health Science Center,http://www.shanghairanking.com/_uni/logo/b3535e77c.png,http://www.shanghairanking.com/institution/university-of-tennessee-health-science-center
University of Texas at El Paso,http://www.shanghairanking.com/_uni/logo/f7261cbed.png,http://www.shanghairanking.com/institution/university-of-texas-at-el-paso
University of the Balearic Islands,http://www.shanghairanking.com/_uni/logo-jpg/ef1f271ff00.jpg,http://www.shanghairanking.com/institution/university-of-the-balearic-islands
University of the Punjab,http://www.shanghairanking.com/_uni/logo/835e3e320.png,http://www.shanghairanking.com/institution/university-of-the-punjab
University of Toledo,http://www.shanghairanking.com/_uni/logo/4c7aaf8db.png,http://www.shanghairanking.com/institution/university-of-toledo
University of Udine,http://www.shanghairanking.com/_uni/logo/cc6b2ef42.png,http://www.shanghairanking.com/institution/university-of-udine
University of Wisconsin-Milwaukee,http://www.shanghairanking.com/_uni/logo/4ae02c6be.png,http://www.shanghairanking.com/institution/university-of-wisconsin-milwaukee
University Putra Malaysia,http://www.shanghairanking.com/_uni/logo/7dba9476c.png,http://www.shanghairanking.com/institution/university-putra-malaysia
Ural Federal University,http://www.shanghairanking.com/_uni/logo/7809fb0d7.png,http://www.shanghairanking.com/institution/ural-federal-university
Vilnius University,http://www.shanghairanking.com/_uni/logo/75b7a4701.png,http://www.shanghairanking.com/institution/vilnius-university
Wenzhou University,http://www.shanghairanking.com/_uni/logo/87896146.png,http://www.shanghairanking.com/institution/wenzhou-university
Air Force Medical University,http://www.shanghairanking.com/_uni/logo/77870364.png,http://www.shanghairanking.com/institution/air-force-medical-university
Ajou University,http://www.shanghairanking.com/_uni/logo/7e96af27b.png,http://www.shanghairanking.com/institution/ajou-university
Al-Azhar University,http://www.shanghairanking.com/_uni/logo-jpg/6be6be47a00.jpg,http://www.shanghairanking.com/institution/al-azhar-university
Anhui University of Technology,http://www.shanghairanking.com/_uni/logo/48772206.png,http://www.shanghairanking.com/institution/anhui-university-of-technology
Ankara University,http://www.shanghairanking.com/_uni/logo/e0cbd915b.png,http://www.shanghairanking.com/institution/ankara-university
Babeș-Bolyai University,http://www.shanghairanking.com/_uni/logo/5ae5cb2bb.png,http://www.shanghairanking.com/institution/babe-bolyai-university
Beijing Forestry University,http://www.shanghairanking.com/_uni/logo/43861010.png,http://www.shanghairanking.com/institution/beijing-forestry-university
Bournemouth University,http://www.shanghairanking.com/_uni/logo-jpg/0f269930800.jpg,http://www.shanghairanking.com/institution/bournemouth-university
Changzhou University,http://www.shanghairanking.com/_uni/logo/80008528.png,http://www.shanghairanking.com/institution/changzhou-university
Charles Darwin University,http://www.shanghairanking.com/_uni/logo/f33175f52.png,http://www.shanghairanking.com/institution/charles-darwin-university
Cranfield University,http://www.shanghairanking.com/_uni/logo-jpg/b2bd4ff3400.jpg,http://www.shanghairanking.com/institution/cranfield-university
Czech Technical University in Prague,http://www.shanghairanking.com/_uni/logo/d19a37f52.png,http://www.shanghairanking.com/institution/czech-technical-university-in-prague
Czech University of Life Sciences Prague,http://www.shanghairanking.com/_uni/logo-jpg/797a7cc7200.jpg,http://www.shanghairanking.com/institution/czech-university-of-life-sciences-prague
Dokuz Eylul University,http://www.shanghairanking.com/_uni/logo/411198912.png,http://www.shanghairanking.com/institution/dokuz-eylul-university
Dongguk University,http://www.shanghairanking.com/_uni/logo/ce717b3ee.png,http://www.shanghairanking.com/institution/dongguk-university
Dublin City University,http://www.shanghairanking.com/_uni/logo/b4441e0b0.png,http://www.shanghairanking.com/institution/dublin-city-university
Federal University of Ceara,http://www.shanghairanking.com/_uni/logo/68369da8d.png,http://www.shanghairanking.com/institution/federal-university-of-ceara
Federal University of Pernambuco,http://www.shanghairanking.com/_uni/logo/ff5248151.png,http://www.shanghairanking.com/institution/federal-university-of-pernambuco
Federal University of Santa Maria,http://www.shanghairanking.com/_uni/logo-jpg/2f32e6bd300.jpg,http://www.shanghairanking.com/institution/federal-university-of-santa-maria
Fordham University,http://www.shanghairanking.com/_uni/logo/0ae630f59.png,http://www.shanghairanking.com/institution/fordham-university
Free University of Bozen-Bolzano,http://www.shanghairanking.com/_uni/logo/f8dbf6898.png,http://www.shanghairanking.com/institution/free-university-of-bozen-bolzano
Gachon University,http://www.shanghairanking.com/_uni/logo-jpg/b9d01b19200.jpg,http://www.shanghairanking.com/institution/gachon-university
Gdansk University of Technology,http://www.shanghairanking.com/_uni/logo-jpg/d2df2d5b600.jpg,http://www.shanghairanking.com/institution/gdansk-university-of-technology
Graz University of Technology,http://www.shanghairanking.com/_uni/logo/908f115c6.png,http://www.shanghairanking.com/institution/graz-university-of-technology
Gwangju Institute of Science and Technology,http://www.shanghairanking.com/_uni/logo-jpg/80b7dd27c00.jpg,http://www.shanghairanking.com/institution/gwangju-institute-of-science-and-technology
Gyeongsang National University,http://www.shanghairanking.com/_uni/logo/332df141d.png,http://www.shanghairanking.com/institution/gyeongsang-national-university
Hainan University,http://www.shanghairanking.com/_uni/logo/32937649.png,http://www.shanghairanking.com/institution/hainan-university
Hebei University of Technology,http://www.shanghairanking.com/_uni/logo/23684464.png,http://www.shanghairanking.com/institution/hebei-university-of-technology
Heriot-Watt University,http://www.shanghairanking.com/_uni/logo/67698e0b5.png,http://www.shanghairanking.com/institution/heriot-watt-university
Indian Institute of Technology Kharagpur,http://www.shanghairanking.com/_uni/logo/b6298ef1e.png,http://www.shanghairanking.com/institution/indian-institute-of-technology-kharagpur
Iran University of Science & Technology,http://www.shanghairanking.com/_uni/logo/5b5f462fc.png,http://www.shanghairanking.com/institution/iran-university-of-science-technology
Johannes Kepler University Linz,http://www.shanghairanking.com/_uni/logo/433ab9517.png,http://www.shanghairanking.com/institution/johannes-kepler-university-linz
Kangwon National University,http://www.shanghairanking.com/_uni/logo/63790c42e.png,http://www.shanghairanking.com/institution/kangwon-national-university
Khalifa University,http://www.shanghairanking.com/_uni/logo-jpg/470d9001300.jpg,http://www.shanghairanking.com/institution/khalifa-university
Lehigh University,http://www.shanghairanking.com/_uni/logo/bde2d45be.png,http://www.shanghairanking.com/institution/lehigh-university
Linnaeus University,http://www.shanghairanking.com/_uni/logo/fa3cd5d87.png,http://www.shanghairanking.com/institution/linnaeus-university
Manchester Metropolitan University,http://www.shanghairanking.com/_uni/logo/2968fa032.png,http://www.shanghairanking.com/institution/manchester-metropolitan-university
Mashhad University Medical Science,http://www.shanghairanking.com/_uni/logo/491fca9d8.png,http://www.shanghairanking.com/institution/mashhad-university-medical-science
Michigan Technological University,http://www.shanghairanking.com/_uni/logo/822f28e71.png,http://www.shanghairanking.com/institution/michigan-technological-university
Miguel Hernandez University of Elche,http://www.shanghairanking.com/_uni/logo/4957fb157.png,http://www.shanghairanking.com/institution/miguel-hernandez-university-of-elche
Monterrey Institute of Technology and Higher Education,http://www.shanghairanking.com/_uni/logo/76f13d822.png,http://www.shanghairanking.com/institution/monterrey-institute-of-technology-and-higher-education
Montpellier Business School,http://www.shanghairanking.com/_uni/logo/f7b363b94.png,http://www.shanghairanking.com/institution/montpellier-business-school
Nagasaki University,http://www.shanghairanking.com/_uni/logo-jpg/99ca9793300.jpg,http://www.shanghairanking.com/institution/nagasaki-university
Nanjing University of Chinese Medicine,http://www.shanghairanking.com/_uni/logo/52052341.png,http://www.shanghairanking.com/institution/nanjing-university-of-chinese-medicine
Nantong University,http://www.shanghairanking.com/_uni/logo/39196558.png,http://www.shanghairanking.com/institution/nantong-university
National Central University,http://www.shanghairanking.com/_uni/logo/875d8827c.png,http://www.shanghairanking.com/institution/national-central-university
National Chung Hsing University,http://www.shanghairanking.com/_uni/logo/9e7ebc12b.png,http://www.shanghairanking.com/institution/national-chung-hsing-university
National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),http://www.shanghairanking.com/_uni/logo/c784e8467.png,http://www.shanghairanking.com/institution/national-research-nuclear-university-mephi-moscow-engineering-physics-institute
National Taiwan University of Science and Technology,http://www.shanghairanking.com/_uni/logo/0e80a3317.png,http://www.shanghairanking.com/institution/national-taiwan-university-of-science-and-technology
National University of Colombia,http://www.shanghairanking.com/_uni/logo/b612f1b7c.png,http://www.shanghairanking.com/institution/national-university-of-colombia
National Yunlin University of Science and Technology,http://www.shanghairanking.com/_uni/logo/beafec3ea.png,http://www.shanghairanking.com/institution/national-yunlin-university-of-science-and-technology
Norwegian University of Life Sciences,http://www.shanghairanking.com/_uni/logo/c97f81e59.png,http://www.shanghairanking.com/institution/norwegian-university-of-life-sciences
Okinawa Institute of Science and Technology Graduate University,http://www.shanghairanking.com/_uni/logo/e2840733d.png,http://www.shanghairanking.com/institution/okinawa-institute-of-science-and-technology-graduate-university
Osaka City University,http://www.shanghairanking.com/_uni/logo/73588af0c.png,http://www.shanghairanking.com/institution/osaka-city-university
Prince of Songkla University,http://www.shanghairanking.com/_uni/logo/a42f11230.png,http://www.shanghairanking.com/institution/prince-of-songkla-university
Prince Sattam Bin Abdulaziz University,http://www.shanghairanking.com/_uni/logo/d52823abc.png,http://www.shanghairanking.com/institution/prince-sattam-bin-abdulaziz-university
Royal College of Surgeons - Ireland,http://www.shanghairanking.com/_uni/logo/214866fd1.png,http://www.shanghairanking.com/institution/royal-college-of-surgeons-ireland
